Item #, Item Description, MSP, Retail Price, Dealer Price, Sale Price, Sale Ends, Quantity, UPC Code, Manufacturer, Gun Type, Model Series, Caliber, Action, Capacity, Finish,Stock, Sights, Barrel Length, Overall Length, Features
HC9319B,SPG HELLCAT 9MM PST 11/13RD,$463.00,$599.00,$463.00,,,16,#706397929466#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319BLC,SPG HELLCAT 9MM PST 10RD,$463.00,$599.00,$463.00,,,23,#706397943943#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,10+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319REBS,SPG HELLCAT 9MM 11/13 RB/SS DE,$519.99,$669.99,$519.99,,,99+,#706397966003#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Stainless Slide/ Robin's Egg Frame,Robins Egg Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319BOSP,SPG HELLCAT OSP 9MM PST 11/13,$490.00,$633.00,$490.00,,,43,#706397929480#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319REBSOSP,SPG HELL OSP 9MM 11/13RD RB DE,$539.99,$680.00,$539.99,,,99+,#706397966072#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Robins Egg Frame/ Stainless Slide,Robins Egg Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319BOSPMS,SPG HELLCAT OSP 9MM 11/13R MS,$490.00,$633.00,$490.00,,,37,#706397934736#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319BOSPLC,SPG HELLCAT OSP 9MM PST 10RD,$490.00,$633.00,$490.00,,,9,#706397943950#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,10+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319FOSP,SPG HELLCAT OSP 9MM 11/13 FDE,$524.00,$677.00,$524.00,,,11,#706397933951#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Flat Dark Earth,FDE Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9319BOSPSMSC,SPG HELLCAT OSP 9MM 11/13 SMS,$652.00,$843.00,$652.00,,,9,#706397932114#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3,6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9389BTOSPMS,SPG HELLCAT RDP 9MM 11/13RD MS,$602.00,$778.00,$602.00,,,4,#706397943479#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.8,7 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9389BTOSP,SPG HELLCAT RDP OSP 9MM 11/13R,$602.00,$778.00,$602.00,,,32,#706397943462#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.8,7 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9389BTOSPSMSC,SPG HELLCAT RDP 9MM 11/13R SMS,$760.00,$983.00,$760.00,,,9,#706397947446#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.8,7 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HC9389BTOSPSMMS,SPG HELLCAT RDP 9MM 11/13SMSMS,$760.00,$983.00,$760.00,,,15,#706397947453#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,11+1/ 13+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.8,7 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HCP9379BOSP,SPG HELL PRO OSP 9MM PST 15RD,$502.00,$649.00,$502.00,,,99+,#706397956578#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,15+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.7,6.6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HCP9379BOSPSMSC,SPG HELL PRO OSP 9MM 15RD SMS,$664.00,$859.00,$664.00,,,27,#706397962746#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,15+1,Black,Black Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.7,6.6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HCP9379REBSOSP,SPG HELL PRO OSP 9MM 15R RB DE,$554.99,$689.00,$554.99,,,99+,#706397966089#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,15+1,Stainless Slide/ Robin's Egg Frame,Robins Egg Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.7,6.6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
HCP9379FOSP,SPG HELL PRO OSP 9MM FDE 15RD,$535.00,$692.00,$535.00,,,99+,#706397966096#,Springfield Armory,Pistol: Semi-Auto,Hellcat,9MM,Double Action,15+1,Flat Dark Earth,FDE Polymer W/ Adaptive Grip Texture,UDot FT: Tritium & Luminescent RR: Tactical Rack,3.7,6.6 Melonite finish,High Hand Beavertail/ Loaded Chamber Indicator
XDSG9339BOSP,SPG XDS MOD2 9MM 3.3 7/9R OSP,$340.00,$440.00,$340.00,,,13,#706397935795#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action (USA Trigger System),7+1 & 9+1,Black Melonite Finish Slide,Black Polymer Frame W/ Enhanced Grip Texture,Dovetail White Dot/ 3-DOT Front and Rear,3.3,6.3,Loaded Chamber Indicator
XDSG9339BCT,SPG XDS MOD2 9MM 3.3 7/9R CT,$439.00,$568.00,$439.00,,,6,#706397941185#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action (USA Trigger System),7+1 & 9+1,Black Melonite Finish Slide,Black Polymer Frame W/ Enhanced Grip Texture,Dovetail White Dot/ 3-DOT Front and Rear,3.3,6.3,Loaded Chamber Indicator
XDSG93345BCT,SPG XDS MOD2 OSP 45ACP 3.3B CT,$439.00,$568.00,$439.00,,,0,#706397955069#,Springfield Armory,Pistol: Semi-Auto,XD,45AP,Double Action (USA Trigger System),6+1 & 5+1,Black Melonite Finish Slide,Black Polymer Frame W/ Enhanced Grip Texture,Front:White Dot/ Rear: Serrated,3.3,6.3,Loaded Chamber Indicator
XDSG93345BOSP,SPG XDS MOD2 OSP 45AP PST 3.3B,$360.00,$465.00,$360.00,,,0,#706397950743#,Springfield Armory,Pistol: Semi-Auto,XD,45AP,Double Action (USA Trigger System),6+1 & 5+1,Black Melonite Finish Slide,Black Polymer Frame W/ Enhanced Grip Texture,Ft: White Dot Rr: Serrated,3.3,6.3,Loaded Chamber Indicator
XDMET9459BHCOSP,SPG XDM ELT OSP 9MM 4.5BLK 21R,$566.00,$733.00,$566.00,,,5,#706397932527#,Springfield Armory,Pistol: Semi-Auto,XDM,9MM,Double Action Only (USA Action Trigger System),21+1,Black,Black Polymer Frame/ Melonite,Co-Witness Suppressor Height Iron Sights,4.5 Threaded Barrel,7.2,Optical Sight Pistol With 3 Base Options
XDMET9459FHCOSP,SPG XDM ELT OSP 9MM 5.2FDE 22R,$566.00,$733.00,$566.00,,,0,#706397932497#,Springfield Armory,Pistol: Semi-Auto,XDM,9MM,Double Action Only (USA Action Trigger System),22+1,Desert Flat Dark Earth,Black Polymer Frame/ Melonite,Co-Witness Suppressor Height Iron Sights,5.2 Threaded Barrel,8.6,Optical Sight Pistol With 3 Base Options
XDME9459BHC,SPG XDM ELT 9MM 4.5BLK 20R,$471.00,$609.00,$471.00,,,0,#706397932459#,Springfield Armory,Pistol: Semi-Auto,XDM,9MM,Double Action Only (USA Action Trigger System),20+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Low Profile Combat,4.5,7.6,
XDME9389BHC,SPG XDM ELT 9MM 3.8BLK 20R,$471.00,$609.00,$471.00,,,0,#706397932442#,Springfield Armory,Pistol: Semi-Auto,XDM,9MM,Double Action Only (USA Action Trigger System),20+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Low Profile Combat,3.8 Match Grade,6.75,
XDME9389CBHCOSP,SPG XDM ELT CMP 9MM 3.8B 14OSP,$505.00,$653.00,$505.00,,,22,#706397943424#,Springfield Armory,Pistol: Semi-Auto,XDM,9MM,Double Action Only (USA Action Trigger System),14+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,3.8 Match Grade,6.75,Optic Mounting Plate Not Included
XDM9389CBHCOSPD,SPG XDM ELT CMP 9MM 3.8B 14HEX,$647.00,$837.00,$647.00,,,0,#706397945589#,Springfield Armory,Pistol: Semi-Auto,XDM,9MM,Double Action Only (USA Action Trigger System),14+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,3.8 Match Grade,6.75,
XDME94510BHCOSP,SPG XDM ELT 10MM PST 4.5B 16RD,$505.00,$653.00,$505.00,,,36,#706397961251#,Springfield Armory,Pistol: Semi-Auto,XDM,10MM,Double Action Only (USA Action Trigger System),16+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,4.5,7.6,
XME94510BHCOSPD,SPG XDM ELT 10MM 4.5B 16RD HEX,$647.00,$837.00,$647.00,,,15,#706397961725#,Springfield Armory,Pistol: Semi-Auto,XDM,10MM,Double Action Only (USA Action Trigger System),16+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,4.5,7.6,
XME93810CBHCOSP,SPG XDM E CMP 10M 3.8B 11OSP,$505.00,$653.00,$505.00,,,0,#706397952495#,Springfield Armory,Pistol: Semi-Auto,XDM,10MM,Double Action Only (USA Action Trigger System),11+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,3.8 Match Grade,6.75,
XE93810CBHCOSPD,SPG XDM E CMP 10M 3.8B 11HEX,$647.00,$837.00,$647.00,,,0,#706397952716#,Springfield Armory,Pistol: Semi-Auto,XDM,10MM,Double Action Only (USA Action Trigger System),11+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,3.8 Match Grade,6.75,
XDM93845CBHCOSP,SPG XDM E CMP 45AP 3.8B 10OSP,$505.00,$653.00,$505.00,,,7,#706397951832#,Springfield Armory,Pistol: Semi-Auto,XDM,45AP,Double Action Only (USA Action Trigger System),10+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,3.8 Match Grade,6.75,
XD93845CBHCOSPD,SPG XDM E CMP 45AP 3.8B 10HEX,$647.00,$837.00,$647.00,,,6,#706397956400#,Springfield Armory,Pistol: Semi-Auto,XDM,45AP,Double Action Only (USA Action Trigger System),10+1,Black,Black Polymer Frame/ Melonite,FT: Fiber Optic RR: Tactical Rack U-Dot,3.8 Match Grade,6.75,With HEX Dragonfly
XD9611,SPG XD 45AP DAO PST 4B 10RD,$437.00,$565.00,$437.00,,,18,#706397866129#,Springfield Armory,Pistol: Semi-Auto,XD,45AP,Double Action Only (USA Action Trigger System),10+1,Black,Ltwt Ultra Hi-impact Polymer Frame,Front and Rear Fixed Dovetail,4,7.25,Cable Lock/ Bore Brush/ Owner's Manual
XD9645,SPG XDC PST 45AP 10R 4B,$458.00,$592.00,$458.00,,,5,#706397900014#,Springfield Armory,Pistol: Semi-Auto,XD,45AP,Double Action Only (USA Action Trigger System),10+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail/ Front & Rear,4,7.25,Ambi-Magazine Release/ Loaded Chamber Indicator
XD9801,SPG XDSC 9MM DAO PST 10RD 3B,$418.00,$540.00,$418.00,,,45,#706397168018#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),10+1,Black,Ltwt Ultra Hi-impact Polymer Frm/ w/ Light Rail,Fixed Dovetail Front and Rear,3,6.26,Ultra Safety Assurance/ Ambidextrous Mag Release
XD9101,SPG XD 9MM DAO PST 4B 10RD,$418.00,$540.00,$418.00,,,51,#706397161019#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),10+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail/ Front & Rear,4,7.2,Ambi-Mag Release/ Comes With Two Magazines
XD9802,SPG XDSC 40SW DAO PST 9/10R 3B,$418.00,$540.00,$418.00,,,4,#706397168025#,Springfield Armory,Pistol: Semi-Auto,XD,40SW,Double Action Only (USA Action Trigger System),9+1/ 10+1,Black,Ltwt Ultra Hi-impact Polymer Frm/ w/ Light Rail,Front and Rear Fixed Dovetail,3,6.26,Ultra Safety Assurance/ Ambidextrous Mag Release
XD9102,SPG XD 40SW DAO PST 10RD 4B,$418.00,$540.00,$418.00,,,14,#706397161026#,Springfield Armory,Pistol: Semi-Auto,XD,40SW,Double Action Only (USA Action Trigger System),10+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail/ Front & Rear,4,7.2,Ambidextrous-Magazine Release
XD9402,SPG XD 40SW PST 5IN 10RD FS B,$457.00,$590.00,$457.00,,,36,#706397164027#,Springfield Armory,Pistol: Semi-Auto,XD,40SW,Double Action Only (USA Action Trigger System),10+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail/ Front & Rear,5,8,Ambi-Mag Release
XD9621,SPG XD 45AP DAO PST 5B 10RD,$482.00,$623.00,$482.00,,,8,#706397866594#,Springfield Armory,Pistol: Semi-Auto,XD,45AP,Double Action Only (USA Action Trigger System),10+1,Black,Ltwt Ultra Hi-impact Polymer Frame,Front and Rear Fixed Dovetail,5,8.25,Cable Lock/ Bore Brush/ Owner's Manual
XD9301,SPG XD 9MM PST 4B/SS 10RD FS,$452.00,$585.00,$452.00,,,22,#706397163013#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),10+1,Black Polymer Frame & Stainless Steel Slide,Lightweight Ultra High-Impact Frame,Fixed Dovetail Front and Rear,4,7.2,Ambidextrous Magazine Release
XD9302,SPG XD 40SW PST 4B/SS 10RD FS,$452.00,$585.00,$452.00,,,99+,#706397163020#,Springfield Armory,Pistol: Semi-Auto,XD,40SW,Double Action Only (USA Action Trigger System),10+1,Black Polymer Frame and Stainless Steel Slide,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail Front and Rear,4,7.2,Ambidextrous Magazine Release
XDD9101HC,SPG XDD DEF 9MM DAO 16RD 4B,$340.00,$440.00,$340.00,,,5,#706397926021#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),16+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail/ Front & Rear,4,7.2,Cable Lock/ Bore Brush/ Owners Manual
XDD9101,SPG XDD DEF 9MM PST 4B 10RD,$340.00,$440.00,$340.00,,,14,#706397926014#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),10+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail/ Front & Rear,4,7.2,Ambi-Mag Release
XDD9801HC,SPG XDD DEF 9MM DAO 13RD 3B,$340.00,$440.00,$340.00,,,4,#706397926038#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),13+1,Black,Ltwt Ultra Hi-impact Polymer Frm/ w/ Light Rail,Fixed Dovetail Front and Rear,3,6.26,Ultra Safety Assurance/ Ambidextrous Mag Release
XDD9801,SPG XDSC DEF 9MM PST 10RD 3B,$340.00,$440.00,$340.00,,,5,#706397926045#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),10+1,Black,Ltwt Ultra Hi-impact Polymer Frm/ w/ Light Rail,Fixed Dovetail Front and Rear,3,6.26,Ultra Safety Assurance/ Ambidextrous Mag Release
XD9401,SPG XD 9MM PST 5IN 10RD FS B,$457.00,$590.00,$457.00,,,5,#706397164010#,Springfield Armory,Pistol: Semi-Auto,XD,9MM,Double Action Only (USA Action Trigger System),10+1,Black,Lightweight Ultra High-Impact Polymer Frame,Fixed Dovetail Front & Rear,5,8,Loaded Chamber Indicator
HP9201,SPG SA-35 9MM PST 4.7B 15RD,$618.00,$799.00,$618.00,,,A*,#706397943967#,Springfield Armory,Pistol: Semi-Auto,SA-35,9MM,Single Action,15+1,Black,Checkered Walnut Grips,FT: White Dot RR: Serrated Tactical Rack,4.7,7.8,SA-35 Recoil Spring & Guide Rod
PX9119L,SPG 1911 RONIN 9MM PST 5B 9RD,$709.00,$917.00,$709.00,,,A*,#706397930134#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,9+1,Parkerized,Cocobolo Checkered Grips W/Cross Cannon Logo,Full Adjustable Target,5 Stainless Steel Match Grade,,Lowered & Flared Ejection Port/ Delta Hammer
PX9123L,SPG 1911 RON EMP 9MM PST 3B 9R,$709.00,$917.00,$709.00,,,A*,#706397937690#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,9+1,Parkerized,Cocobolo Checkered Grips W/Cross Cannon Logo,Full Adjustable Target,3 Stainless Steel Match Grade,6.6,Lowered & Flared Ejection Port/ Delta Hammer
PX9124L,SPG 1911 RON EMP 9MM 4B 10RD,$709.00,$917.00,$709.00,,,A*,#706397937706#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,10+1,Parkerized,Cocobolo Checkered Grips W/Cross Cannon Logo,Full Adjustable Target,4.0 Stainless Steel Match Grade,7.6,Lowered & Flared Ejection Port/ Delta Hammer
PX9121L,SPG 1911 RONIN 10MM PST 5B 8RD,$709.00,$917.00,$709.00,,,A*,#706397930325#,Springfield Armory,Pistol: Semi-Auto,1911,10MM,Single Action,8+1,,Cocobolo Checkered Grips W/Cross Cannon Logo,FT: Fiber Optic RR: Tactical Rack White Dot,5 Stainless Steel Match Grade,8.6,Lowered & Flared Ejection Port/ Delta Hammer
PX9117L,SPG 1911 RONIN 9MM PST 4.25B 9,$709.00,$917.00,$709.00,,,A*,#706397929626#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,9+1,Parkerized,Cocobolo Checkered Grips W/Cross Cannon Logo,FT: Front Optic RR: Tactical Rack White Dot,4.25 Stainless Steel Match Grade,7.9,Lowered & Flared Ejection Port/ Delta Hammer
PX9120L,SPG 1911 RONIN 45AP PST 5B 7RD,$709.00,$917.00,$709.00,,,A*,#706397930141#,Springfield Armory,Pistol: Semi-Auto,1911,45AP,Single Action,7+1,Parkerized,Cocobolo Checkered Grips W/Cross Cannon Logo,Full Adjustable Target,5 Stainless Steel Match Grade,,Lowered & Flared Ejection Port/ Delta Hammer
PX9118L,SPG 1911 RONIN 45AP PST 4.25 7,$709.00,$917.00,$709.00,,,A*,#706397929633#,Springfield Armory,Pistol: Semi-Auto,1911,45AP,Single Action,7+1,Parkerized,Cocobolo Checkered Grips W/Cross Cannon Logo,Full Adjustable Target,4.25 Stainless Steel Match Grade,7.9,Lowered & Flared Ejection Port/ Delta Hammer
PX9220L,SPG 1911 EMISSARY 45AP PST 5S,$1065.00,$1378.00,$1065.00,,,A*,#706397934491#,Springfield Armory,Pistol: Semi-Auto,1911,45AP,Single Action,8+1,,VZ Grips/ Thin-Line G10,FT: Tritium Luminescent RR: Tactical U-Notch,5 Stainless Steel Match Grade/ Bull,8.4,Tri-Top Cut On The Slide
PX9218L,SPG 1911 EMISSARY 45AP PST 4S,$1065.00,$1378.00,$1065.00,,,A*,#706397934507#,Springfield Armory,Pistol: Semi-Auto,1911,45AP,Single Action,8+1,,VZ Grips/ Thin-Line G10,FT: Tritium Luminescent RR: Tactical U-Notch,4.25 Stainless Steel Match Grade/ Bull,7.75,Tri-Top Cut On The Slide
PX9219L,SPG 1911 EMISSARY 9MM PST 5S,$1065.00,$1378.00,$1065.00,,,A*,#706397934484#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,8+1,,VZ Grips/ Thin-Line G10,FT: Tritium Luminescent RR: Tactical U-Notch,5 Stainless Steel Match Grade/ Bull,8.4,Tri-Top Cut On The Slide
PX9217L,SPG 1911 EMISSARY 9MM 4.25SS,$1065.00,$1378.00,$1065.00,,,0,#706397934514#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,9+1,,VZ Grips/ Thin-Line G10,FT: Tritium Luminescent RR: Tactical U-Notch,4.25 Stainless Steel Match Grade/ Bull,7.75,Tri-Top Cut On The Slide
PI9209LCA,SPG 1911 EMP 9MM 3B/SS 9RD CA,$1016.00,$1313.00,$1016.00,,,A*,#706397913113#,Springfield Armory,Pistol: Semi-Auto,1911|EMP,9MM,Single Action,9+1,Black Frame/ Stainless Steel Slide,Thinline Cocobolo Grips,Fixed Combat Tritium Night Sights,3,6.6,
PB9108LCA,SPG 1911 MS 45PST 5PK MS 7RD,$682.00,$882.00,$682.00,,,A*,#706397913120#,Springfield Armory,Pistol: Semi-Auto,1911|Mil-Spec,45AP,Single Action,7+1,Parkerized,Checkered Wood with Cross-Cannons,3-Dot Combat,5,8.625,
PBD9108L,SPG 1911A1 DEF MIL 45PST WOOD,$561.00,$725.00,$561.00,,,0,#706397926588#,Springfield Armory,Pistol: Semi-Auto,1911A1|Mil-Spec,45AP,Single Action,7+1,Parkerized,Chcckered Wood Grips,3-Dot,5,8.625,
PB9151LCA,SPG 1911 MS 45PST 5SS MS CA,$708.00,$915.00,$708.00,,,A*,#706397913137#,Springfield Armory,Pistol: Semi-Auto,1911|Mil-Spec,45AP,Single Action,7+1,Satin Stainless Steel,Checkered Wood with Cross-Cannons,3-Dot Combat,5,8.625,
PX9109LCA,SPG 1911 45AP PRK NS 7RD 5B CA,$773.00,$999.00,$773.00,,,A*,#706397913144#,Springfield Armory,Pistol: Semi-Auto,1911|Full Size,45AP,Single Action,7+1,Parkerized,Cross Cannon Double Diamond Cocobolo Grips,Low Profile Combat/ 3-Dot Tritium,5,8.5,Lightweight Speed Trigger/ Delta Lightweight Hammer
PX9151LCA,SPG 1911 45AP 5SS FS 7RD CA,$816.00,$1055.00,$816.00,,,A*,#706397913151#,Springfield Armory,Pistol: Semi-Auto,1911|Full Size,45AP,Single Action,7+1,Stainless Steel,Cocobolo Grips,3-Dot,5,8.5,Lightweight Speed Trigger/ Delta Lightweight Hammer
PI9134LCA,SPG 1911 9MM TGT 5SS AS CA,$865.00,$1119.00,$865.00,,,A*,#706397913175#,Springfield Armory,Pistol: Semi-Auto,1911|Full Size,9MM,Single Action,9+1,Stainless Steel,Checkered Wood Grips,Front: Dove Tail Rear: Adjustable,5,8.5,Loaded Chamber Indicator/ Delta Lightweight Hammer
PC9105LCA18,SPG 1911 TRP 45AP AK RANGE CA,$1406.00,$1818.00,$1406.00,,,A*,#706397919498#,Springfield Armory,Pistol: Semi-Auto,1911|TRP,45AP,Single Action,7+1,Black Matte Armory Kote,Black G-10 Grips,Adjustable Trijicon Night Sights,5,8.5,Wide Mouth Mag Well/ Tuned Trigger/ Light Rail
PX9105MLCA18,SPG 1911 OPERATOR 45 OD/B RANG,$1063.00,$1374.00,$1063.00,,,A*,#706397919597#,Springfield Armory,Pistol: Semi-Auto,1911|Full Size,45AP,Single Action,7+1,Slide-Blue/ Frame-Olive Drab Grn Armory Kote,Pachmayr Rubber Wrap-around Grips,Fixed Combat Trijicon Night Sights,5,8.5,Delta Lightweight Hammer/ Lwt Speed Trigger
PO9230,SPG 1911 OPERATOR 45AP 5B 8RD,$916.00,$1184.00,$916.00,,,A*,#706397944018#,Springfield Armory,Pistol: Semi-Auto,1911 Operator,45AP,Single Action,8+1,Black Cerakote,VZ Grips G10,FT: Tritium RR: Tactical Rack White Dot,5,8.6,Forward Cocking Serrations
PC9107LCA18,SPG 1911 TRP 45AP 5SS CA RANGE,$1339.00,$1732.00,$1339.00,,,0,#706397919511#,Springfield Armory,Pistol: Semi-Auto,1911|TRP,45AP,Single Action,7+1,Satin Stainless Steel,Black and Grey Checkered G-10,Fixed Combat Tritium Night Sights,5,8.5,Integral Locking System/ Titanium Firing Pin
PC9108LCA18,SPG 1911 TRP 45AP 5B RANGE CA,$1339.00,$1732.00,$1339.00,,,0,#706397919535#,Springfield Armory,Pistol: Semi-Auto,1911|TRP,45AP,Single Action,7+1,Black Matte Armory Kote,Black and Grey Checkered G-10,Fixed Combat Tritium Night Sights,5,8.5,Integral Locking System/ Titanium Firing Pin
PX9420,SPG 1911 GARRISON 45AP PST 5B,$671.00,$868.00,$671.00,,,0,#706397943578#,Springfield Armory,Pistol: Semi-Auto,1911,45AP,Single Action,7+1,,Crossed Cannon Wood Laminate,Low Profile Combat 3-Dot,5 Stainless Steel Match Grade,8.6,
PX9420S,SPG 1911 GARRISON 45AP PST 5S,$709.00,$917.00,$709.00,,,A*,#706397943585#,Springfield Armory,Pistol: Semi-Auto,1911,45AP,Single Action,7+1,,Crossed Cannon Wood Laminate,Low Profile Combat 3-Dot,5 Stainless Steel Match Grade,8.6,
PX9419,SPG 1911 GARRISON 9MM PST 5B,$671.00,$868.00,$671.00,,,36,#706397943608#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,9+1,,Thinline Wood Grips,Low Profile Combat 3-Dot,5 Stainless Steel Match Grade,8.6,
PX9419S,SPG 1911 GARRISON 9MM PST 5S,$709.00,$917.00,$709.00,,,A*,#706397943592#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,9+1,,Thinline Wood Grips,Low Profile Combat 3-Dot,5 Stainless Steel Match Grade,8.6,
PH9117AOS,SPG 1911 DS PROD 9MM 4.25BLK,$1160.00,$1499.00,$1160.00,,,A*,#706397964467#,Springfield Armory,Pistol: Semi-Auto,1911,9MM,Single Action,17+1 & 20+1,,Polymer Grips,FT: Fiber Optic RR: Black Serrated,4.25 Stainless Steel Match Grade/ Bull,7.8,2 Piece Full Length Guide Rod
